sample_id,chip_id,source_script,source_segment,generation_date,dataset_version,physics_model,validation_status,silicon_validated,w_um,l_um,k_pairs,pelgrom_avt_mv_um,sigma_vth_mv,temperature_c,vdd_v,process_corner,dvth_intended_mv,dvth_effective_mv,aging_mechanism,stress_time_years,application,category_label,ground_truth_label,tattoo_bit,bit_position,i_ref_na,i_target_na,leakage_ratio,raw_diff_na,meas_noise_applied,meas_noise_rel_std,n_reads_averaged,split
p6_vdd_phase6.3_vdd_low_76,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,76.0,,,0.2813045213764258,,False,,1,
p6_vdd_phase6.3_vdd_high_76,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,76.0,,,0.28310634120487466,,False,,1,
p6_vdd_phase6.3_vdd_nominal_77,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,77.0,,,1.0379813492032022,,False,,1,
p6_vdd_phase6.3_vdd_low_77,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,77.0,,,1.0381771836668858,,False,,1,
p6_vdd_phase6.3_vdd_high_77,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,77.0,,,1.0377723820125868,,False,,1,
p6_vdd_phase6.3_vdd_nominal_78,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,78.0,,,0.28459867495445257,,False,,1,
p6_vdd_phase6.3_vdd_low_78,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,78.0,,,0.28361792303471656,,False,,1,
p6_vdd_phase6.3_vdd_high_78,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,78.0,,,0.28558390648157594,,False,,1,
p6_vdd_phase6.3_vdd_nominal_79,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,79.0,,,1.0179833295080205,,False,,1,
p6_vdd_phase6.3_vdd_low_79,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,79.0,,,1.0180702890693931,,False,,1,
p6_vdd_phase6.3_vdd_high_79,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,79.0,,,1.0178875380251386,,False,,1,
p6_vdd_phase6.3_vdd_nominal_80,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,80.0,,,0.21114987393494794,,False,,1,
p6_vdd_phase6.3_vdd_low_80,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,80.0,,,0.21024502136978557,,False,,1,
p6_vdd_phase6.3_vdd_high_80,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,80.0,,,0.2120225599601009,,False,,1,
p6_vdd_phase6.3_vdd_nominal_81,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,81.0,,,0.20566875978547564,,False,,1,
p6_vdd_phase6.3_vdd_low_81,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,81.0,,,0.20481917616234646,,False,,1,
p6_vdd_phase6.3_vdd_high_81,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,81.0,,,0.20646688633599092,,False,,1,
p6_vdd_phase6.3_vdd_nominal_82,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,82.0,,,0.8052046685743435,,False,,1,
p6_vdd_phase6.3_vdd_low_82,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,82.0,,,0.8047416716135791,,False,,1,
p6_vdd_phase6.3_vdd_high_82,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,82.0,,,0.8057123010682423,,False,,1,
p6_vdd_phase6.3_vdd_nominal_83,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,83.0,,,0.25947965973386183,,False,,1,
p6_vdd_phase6.3_vdd_low_83,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,83.0,,,0.258575484938938,,False,,1,
p6_vdd_phase6.3_vdd_high_83,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,83.0,,,0.26036707303946266,,False,,1,
p6_vdd_phase6.3_vdd_nominal_84,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,84.0,,,0.1893780227021115,,False,,1,
p6_vdd_phase6.3_vdd_low_84,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,84.0,,,0.18847888067032897,,False,,1,
p6_vdd_phase6.3_vdd_high_84,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,84.0,,,0.1902735181108291,,False,,1,
p6_vdd_phase6.3_vdd_nominal_85,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,85.0,,,1.1908902803210044,,False,,1,
p6_vdd_phase6.3_vdd_low_85,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,85.0,,,1.1917118585554227,,False,,1,
p6_vdd_phase6.3_vdd_high_85,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,85.0,,,1.1899891803750862,,False,,1,
p6_vdd_phase6.3_vdd_nominal_86,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,86.0,,,1.1312910171688382,,False,,1,
p6_vdd_phase6.3_vdd_low_86,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,86.0,,,1.1317984486169999,,False,,1,
p6_vdd_phase6.3_vdd_high_86,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,86.0,,,1.1307442145494682,,False,,1,
p6_vdd_phase6.3_vdd_nominal_87,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,87.0,,,0.9331291544107487,,False,,1,
p6_vdd_phase6.3_vdd_low_87,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,87.0,,,0.9330685752338822,,False,,1,
p6_vdd_phase6.3_vdd_high_87,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,87.0,,,0.9332180193372095,,False,,1,
p6_vdd_phase6.3_vdd_nominal_88,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,88.0,,,0.8775701256850716,,False,,1,
p6_vdd_phase6.3_vdd_low_88,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,88.0,,,0.8774642774678487,,False,,1,
p6_vdd_phase6.3_vdd_high_88,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,88.0,,,0.8776933373687212,,False,,1,
p6_vdd_phase6.3_vdd_nominal_89,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,89.0,,,1.125888734318365,,False,,1,
p6_vdd_phase6.3_vdd_low_89,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,89.0,,,1.1264609288561194,,False,,1,
p6_vdd_phase6.3_vdd_high_89,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,89.0,,,1.1252727514641054,,False,,1,
p6_vdd_phase6.3_vdd_nominal_90,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,90.0,,,0.20457302268064942,,False,,1,
p6_vdd_phase6.3_vdd_low_90,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,90.0,,,0.20369347165291257,,False,,1,
p6_vdd_phase6.3_vdd_high_90,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,90.0,,,0.20544129414525708,,False,,1,
p6_vdd_phase6.3_vdd_nominal_91,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,91.0,,,0.27517540147283137,,False,,1,
p6_vdd_phase6.3_vdd_low_91,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,91.0,,,0.27422034704753284,,False,,1,
p6_vdd_phase6.3_vdd_high_91,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,91.0,,,0.2760741149788407,,False,,1,
p6_vdd_phase6.3_vdd_nominal_92,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,92.0,,,0.28625727755383173,,False,,1,
p6_vdd_phase6.3_vdd_low_92,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,92.0,,,0.2853662093450373,,False,,1,
p6_vdd_phase6.3_vdd_high_92,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,92.0,,,0.28711311760080266,,False,,1,
p6_vdd_phase6.3_vdd_nominal_93,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,93.0,,,1.0219811660929685,,False,,1,
p6_vdd_phase6.3_vdd_low_93,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,93.0,,,1.022378856000425,,False,,1,
p6_vdd_phase6.3_vdd_high_93,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,93.0,,,1.0215455846186539,,False,,1,
p6_vdd_phase6.3_vdd_nominal_94,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,94.0,,,0.35819503621947235,,False,,1,
p6_vdd_phase6.3_vdd_low_94,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,94.0,,,0.35729158222131796,,False,,1,
p6_vdd_phase6.3_vdd_high_94,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,94.0,,,0.3590925058059038,,False,,1,
p6_vdd_phase6.3_vdd_nominal_95,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,95.0,,,0.22158691956246468,,False,,1,
p6_vdd_phase6.3_vdd_low_95,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,95.0,,,0.22065890410598324,,False,,1,
p6_vdd_phase6.3_vdd_high_95,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,95.0,,,0.2225033904029401,,False,,1,
p6_vdd_phase6.3_vdd_nominal_96,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,96.0,,,0.223856756406503,,False,,1,
p6_vdd_phase6.3_vdd_low_96,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,96.0,,,0.22297336474650498,,False,,1,
p6_vdd_phase6.3_vdd_high_96,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,96.0,,,0.22471588352887611,,False,,1,
p6_vdd_phase6.3_vdd_nominal_97,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,97.0,,,0.19395889348997009,,False,,1,
p6_vdd_phase6.3_vdd_low_97,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,97.0,,,0.19306981062199774,,False,,1,
p6_vdd_phase6.3_vdd_high_97,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,97.0,,,0.1948431038882513,,False,,1,
p6_vdd_phase6.3_vdd_nominal_98,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,98.0,,,0.93088284030297,,False,,1,
p6_vdd_phase6.3_vdd_low_98,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,98.0,,,0.9307492599465178,,False,,1,
p6_vdd_phase6.3_vdd_high_98,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,98.0,,,0.9310262825942344,,False,,1,
p6_vdd_phase6.3_vdd_nominal_99,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,99.0,,,0.8899309710427012,,False,,1,
p6_vdd_phase6.3_vdd_low_99,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_low,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,0.9,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,99.0,,,0.8898788148809248,,False,,1,
p6_vdd_phase6.3_vdd_high_99,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_high,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.1,,0.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit0,tattoo_bit0,0.0,99.0,,,0.8899888746229072,,False,,1,
p6_vdd_phase6.3_vdd_nominal_100,p6_vdd_fixed_chip1,mc_phase6_voltage_ber.py,phase6.3_vdd_nominal,2026-07-27,1.0,real_bsim_ptm,simulated,False,3.2,0.045,4,4.5,11.86,27.0,1.0,,60.0,,controlled_tattoo_stress,,digital_tattoo_message,tattoo_bit1,tattoo_bit1,1.0,100.0,,,0.22899113450607256,,False,,1,
